0	126.7
40	3943
80	1.405e+04
120	2.304e+04
160	3.997e+04
200	6.191e+04
240	8.77e+04
280	1.193e+05
320	1.586e+05
360	2.002e+05
400	2.456e+05
440	2.953e+05
480	3.515e+05
520	4.148e+05
560	4.766e+05
600	5.468e+05
640	6.239e+05
680	7.022e+05
720	7.872e+05
760	8.784e+05
800	9.723e+05
840	1.073e+06
880	1.173e+06
920	1.283e+06
960	1.427e+06
1000	1.529e+06
1040	1.675e+06
1080	1.803e+06
1120	1.907e+06
1160	2.035e+06
1200	2.174e+06
1240	2.325e+06
1280	2.472e+06
1320	2.662e+06
1360	2.83e+06
1400	3.006e+06
1440	3.147e+06
1480	3.315e+06
1520	3.519e+06
1560	3.682e+06
1600	3.889e+06
1640	4.092e+06
1680	4.276e+06
1720	4.486e+06
1760	4.685e+06
1800	4.906e+06
1840	5.129e+06
1880	5.348e+06
1920	5.579e+06
1960	5.824e+06
2000	6.073e+06
2040	6.312e+06
2080	6.582e+06
2120	6.867e+06
2160	7.123e+06
2200	7.387e+06
2240	7.648e+06
2280	7.868e+06
2320	8.17e+06
2360	8.481e+06
2400	8.745e+06
2440	9.013e+06
2480	9.303e+06
2520	9.626e+06
2560	9.895e+06
2600	1.027e+07
2640	1.06e+07
2680	1.085e+07
2720	1.119e+07
2760	1.15e+07
2800	1.185e+07
2840	1.219e+07
2880	1.252e+07
2920	1.287e+07
2960	1.324e+07
3000	1.358e+07
3040	1.394e+07
3080	1.437e+07
3120	1.471e+07
3160	1.512e+07
3200	1.547e+07
3240	1.585e+07
3280	1.627e+07
3320	1.664e+07
3360	1.706e+07
3400	1.742e+07
3440	1.783e+07
3480	1.827e+07
3520	1.869e+07
3560	1.914e+07
3600	1.956e+07
3640	1.997e+07
3680	2.045e+07
3720	2.088e+07
3760	2.129e+07
3800	2.178e+07
3840	2.219e+07
3880	2.269e+07
3920	2.316e+07
3960	2.368e+07
4000	2.412e+07
4040	2.459e+07
4080	2.511e+07
4120	2.56e+07
4160	2.614e+07
4200	2.662e+07
4240	2.715e+07
4280	2.766e+07
4320	2.814e+07
4360	2.867e+07
4400	2.919e+07
4440	2.969e+07
4480	3.025e+07
4520	3.085e+07
4560	3.139e+07
4600	3.187e+07
4640	3.244e+07
4680	3.295e+07
4720	3.354e+07
4760	3.413e+07
4800	3.475e+07
4840	3.524e+07
4880	3.588e+07
4920	3.659e+07
4960	3.721e+07
5000	3.763e+07
5040	3.83e+07
5080	3.892e+07
5120	3.948e+07
5160	4.008e+07
5200	4.071e+07
5240	4.14e+07
5280	4.199e+07
5320	4.269e+07
5360	4.326e+07
5400	4.397e+07
5440	4.457e+07
5480	4.526e+07
5520	4.585e+07
5560	4.657e+07
5600	4.754e+07
5640	4.843e+07
5680	4.932e+07
5720	4.938e+07
5760	5.005e+07
5800	5.069e+07
5840	5.132e+07
5880	5.208e+07
5920	5.297e+07
5960	5.355e+07
6000	5.428e+07
6040	5.508e+07
6080	5.616e+07
6120	5.646e+07
6160	5.783e+07
6200	5.808e+07
