0	20.51
5000	9.108e+05
10000	3.638e+06
15000	8.168e+06
20000	1.451e+07
25000	2.267e+07
30000	3.261e+07
35000	4.441e+07
40000	5.798e+07
45000	7.333e+07
50000	9.055e+07
55000	1.096e+08
60000	1.304e+08
65000	1.53e+08
70000	1.773e+08
75000	2.036e+08
80000	2.317e+08
85000	2.616e+08
90000	2.93e+08
95000	3.267e+08
